Counting,Vehicle type,Aust Postcode,Fuel type,Count
Vehicle Level,Passenger Vehicles,2038,Electric,13
Vehicle Level,Passenger Vehicles,2038,Petrol,3856
Vehicle Level,Passenger Vehicles,2038,LPG/Dual fuel,12
Vehicle Level,Passenger Vehicles,2038,Other and unknown,116
Vehicle Level,Passenger Vehicles,2038,Total,4457
Vehicle Level,Passenger Vehicles,2039,Not Applicable,0
Vehicle Level,Passenger Vehicles,2039,Diesel,666
Vehicle Level,Passenger Vehicles,2039,Electric,5
Vehicle Level,Passenger Vehicles,2039,Petrol,4089
Vehicle Level,Passenger Vehicles,2039,LPG/Dual fuel,6
Vehicle Level,Passenger Vehicles,2039,Other and unknown,104
Vehicle Level,Passenger Vehicles,2039,Total,4867
Vehicle Level,Passenger Vehicles,2040,Not Applicable,0
Vehicle Level,Passenger Vehicles,2040,Diesel,1462
Vehicle Level,Passenger Vehicles,2040,Electric,17
Vehicle Level,Passenger Vehicles,2040,Petrol,9908
Vehicle Level,Passenger Vehicles,2040,LPG/Dual fuel,31
Vehicle Level,Passenger Vehicles,2040,Other and unknown,196
Vehicle Level,Passenger Vehicles,2040,Total,11623
Vehicle Level,Passenger Vehicles,2041,Not Applicable,0
Vehicle Level,Passenger Vehicles,2041,Diesel,1054
Vehicle Level,Passenger Vehicles,2041,Electric,26
Vehicle Level,Passenger Vehicles,2041,Petrol,6925
Vehicle Level,Passenger Vehicles,2041,LPG/Dual fuel,15
Vehicle Level,Passenger Vehicles,2041,Other and unknown,185
Vehicle Level,Passenger Vehicles,2041,Total,8204
Vehicle Level,Passenger Vehicles,2042,Not Applicable,0
Vehicle Level,Passenger Vehicles,2042,Diesel,530
Vehicle Level,Passenger Vehicles,2042,Electric,6
Vehicle Level,Passenger Vehicles,2042,Petrol,6099
Vehicle Level,Passenger Vehicles,2042,LPG/Dual fuel,14
Vehicle Level,Passenger Vehicles,2042,Other and unknown,117
Vehicle Level,Passenger Vehicles,2042,Total,6769
Vehicle Level,Passenger Vehicles,2043,Not Applicable,0
Vehicle Level,Passenger Vehicles,2043,Diesel,260
Vehicle Level,Passenger Vehicles,2043,Electric,10
Vehicle Level,Passenger Vehicles,2043,Petrol,3163
Vehicle Level,Passenger Vehicles,2043,LPG/Dual fuel,5
Vehicle Level,Passenger Vehicles,2043,Other and unknown,59
Vehicle Level,Passenger Vehicles,2043,Total,3499
Vehicle Level,Passenger Vehicles,2044,Not Applicable,0
Vehicle Level,Passenger Vehicles,2044,Diesel,408
Vehicle Level,Passenger Vehicles,2044,Electric,10
Vehicle Level,Passenger Vehicles,2044,Petrol,3595
Vehicle Level,Passenger Vehicles,2044,LPG/Dual fuel,15
Vehicle Level,Passenger Vehicles,2044,Other and unknown,452
Vehicle Level,Passenger Vehicles,2044,Total,4482
Vehicle Level,Passenger Vehicles,2045,Not Applicable,0
Vehicle Level,Passenger Vehicles,2045,Diesel,390
Vehicle Level,Passenger Vehicles,2045,Electric,11
Vehicle Level,Passenger Vehicles,2045,Petrol,3524
Vehicle Level,Passenger Vehicles,2045,LPG/Dual fuel,12
Vehicle Level,Passenger Vehicles,2045,Other and unknown,97
Vehicle Level,Passenger Vehicles,2045,Total,4034
Vehicle Level,Passenger Vehicles,2046,Not Applicable,0
Vehicle Level,Passenger Vehicles,2046,Diesel,1763
Vehicle Level,Passenger Vehicles,2046,Electric,31
Vehicle Level,Passenger Vehicles,2046,Petrol,14309
Vehicle Level,Passenger Vehicles,2046,LPG/Dual fuel,32
Vehicle Level,Passenger Vehicles,2046,Other and unknown,300
Vehicle Level,Passenger Vehicles,2046,Total,16437
Vehicle Level,Passenger Vehicles,2047,Not Applicable,0
Vehicle Level,Passenger Vehicles,2047,Diesel,784
Vehicle Level,Passenger Vehicles,2047,Electric,17
Vehicle Level,Passenger Vehicles,2047,Petrol,5828
Vehicle Level,Passenger Vehicles,2047,LPG/Dual fuel,9
Vehicle Level,Passenger Vehicles,2047,Other and unknown,125
Vehicle Level,Passenger Vehicles,2047,Total,6767
Vehicle Level,Passenger Vehicles,2048,Not Applicable,0
Vehicle Level,Passenger Vehicles,2048,Diesel,253
Vehicle Level,Passenger Vehicles,2048,Electric,10
Vehicle Level,Passenger Vehicles,2048,Petrol,3029
Vehicle Level,Passenger Vehicles,2048,LPG/Dual fuel,6
Vehicle Level,Passenger Vehicles,2048,Other and unknown,50
Vehicle Level,Passenger Vehicles,2048,Total,3346
Vehicle Level,Passenger Vehicles,2049,Not Applicable,0
Vehicle Level,Passenger Vehicles,2049,Diesel,483
Vehicle Level,Passenger Vehicles,2049,Electric,3
Vehicle Level,Passenger Vehicles,2049,Petrol,4829
Vehicle Level,Passenger Vehicles,2049,LPG/Dual fuel,19
Vehicle Level,Passenger Vehicles,2049,Other and unknown,127
Vehicle Level,Passenger Vehicles,2049,Total,5467
Vehicle Level,Passenger Vehicles,2050,Not Applicable,0
Vehicle Level,Passenger Vehicles,2050,Diesel,298
Vehicle Level,Passenger Vehicles,2050,Electric,7
Vehicle Level,Passenger Vehicles,2050,Petrol,3294
Vehicle Level,Passenger Vehicles,2050,LPG/Dual fuel,10
Vehicle Level,Passenger Vehicles,2050,Other and unknown,179
Vehicle Level,Passenger Vehicles,2050,Total,3782
Vehicle Level,Passenger Vehicles,2052,Not Applicable,0
Vehicle Level,Passenger Vehicles,2052,Diesel,3
Vehicle Level,Passenger Vehicles,2052,Electric,0
Vehicle Level,Passenger Vehicles,2052,Petrol,15
Vehicle Level,Passenger Vehicles,2052,LPG/Dual fuel,0
Vehicle Level,Passenger Vehicles,2052,Other and unknown,0
Vehicle Level,Passenger Vehicles,2052,Total,16
Vehicle Level,Passenger Vehicles,2055,Not Applicable,0
Vehicle Level,Passenger Vehicles,2055,Diesel,3
Vehicle Level,Passenger Vehicles,2055,Electric,0
Vehicle Level,Passenger Vehicles,2055,Petrol,3
Vehicle Level,Passenger Vehicles,2055,LPG/Dual fuel,0
Vehicle Level,Passenger Vehicles,2055,Other and unknown,3
Vehicle Level,Passenger Vehicles,2055,Total,6
Vehicle Level,Passenger Vehicles,2057,Not Applicable,0
Vehicle Level,Passenger Vehicles,2057,Diesel,8
Vehicle Level,Passenger Vehicles,2057,Electric,0
Vehicle Level,Passenger Vehicles,2057,Petrol,25
Vehicle Level,Passenger Vehicles,2057,LPG/Dual fuel,0
Vehicle Level,Passenger Vehicles,2057,Other and unknown,3
Vehicle Level,Passenger Vehicles,2057,Total,37
Vehicle Level,Passenger Vehicles,2059,Not Applicable,0
Vehicle Level,Passenger Vehicles,2059,Diesel,10
Vehicle Level,Passenger Vehicles,2059,Electric,0
Vehicle Level,Passenger Vehicles,2059,Petrol,26
Vehicle Level,Passenger Vehicles,2059,LPG/Dual fuel,0
Vehicle Level,Passenger Vehicles,2059,Other and unknown,3
Vehicle Level,Passenger Vehicles,2059,Total,38
Vehicle Level,Passenger Vehicles,2060,Not Applicable,0
Vehicle Level,Passenger Vehicles,2060,Diesel,1112
Vehicle Level,Passenger Vehicles,2060,Electric,45
Vehicle Level,Passenger Vehicles,2060,Petrol,7613
Vehicle Level,Passenger Vehicles,2060,LPG/Dual fuel,30
Vehicle Level,Passenger Vehicles,2060,Other and unknown,281
Vehicle Level,Passenger Vehicles,2060,Total,9071
Vehicle Level,Passenger Vehicles,2061,Not Applicable,0
Vehicle Level,Passenger Vehicles,2061,Diesel,373
Vehicle Level,Passenger Vehicles,2061,Electric,15
Vehicle Level,Passenger Vehicles,2061,Petrol,2587
Vehicle Level,Passenger Vehicles,2061,LPG/Dual fuel,3
Vehicle Level,Passenger Vehicles,2061,Other and unknown,79
Vehicle Level,Passenger Vehicles,2061,Total,3062
Vehicle Level,Passenger Vehicles,2062,Not Applicable,0
Vehicle Level,Passenger Vehicles,2062,Diesel,434
Vehicle Level,Passenger Vehicles,2062,Electric,8
Vehicle Level,Passenger Vehicles,2062,Petrol,3394
Vehicle Level,Passenger Vehicles,2062,LPG/Dual fuel,5
Vehicle Level,Passenger Vehicles,2062,Other and unknown,69
Vehicle Level,Passenger Vehicles,2062,Total,3916
Vehicle Level,Passenger Vehicles,2063,Not Applicable,0
Vehicle Level,Passenger Vehicles,2063,Diesel,602
Vehicle Level,Passenger Vehicles,2063,Electric,28
Vehicle Level,Passenger Vehicles,2063,Petrol,3129
Vehicle Level,Passenger Vehicles,2063,LPG/Dual fuel,3
Vehicle Level,Passenger Vehicles,2063,Other and unknown,92
Vehicle Level,Passenger Vehicles,2063,Total,3853
Vehicle Level,Passenger Vehicles,2064,Not Applicable,0
Vehicle Level,Passenger Vehicles,2064,Diesel,979
Vehicle Level,Passenger Vehicles,2064,Electric,18
Vehicle Level,Passenger Vehicles,2064,Petrol,6045
Vehicle Level,Passenger Vehicles,2064,LPG/Dual fuel,6
Vehicle Level,Passenger Vehicles,2064,Other and unknown,145
Vehicle Level,Passenger Vehicles,2064,Total,7204
Vehicle Level,Passenger Vehicles,2065,Not Applicable,0
Vehicle Level,Passenger Vehicles,2065,Diesel,2001
Vehicle Level,Passenger Vehicles,2065,Electric,80
Vehicle Level,Passenger Vehicles,2065,Petrol,15471
Vehicle Level,Passenger Vehicles,2065,LPG/Dual fuel,48
Vehicle Level,Passenger Vehicles,2065,Other and unknown,474
Vehicle Level,Passenger Vehicles,2065,Total,18070
Vehicle Level,Passenger Vehicles,2066,Not Applicable,0
Vehicle Level,Passenger Vehicles,2066,Diesel,2080
Vehicle Level,Passenger Vehicles,2066,Electric,76
Vehicle Level,Passenger Vehicles,2066,Petrol,16065
Vehicle Level,Passenger Vehicles,2066,LPG/Dual fuel,31
Vehicle Level,Passenger Vehicles,2066,Other and unknown,435
Vehicle Level,Passenger Vehicles,2066,Total,18680
Vehicle Level,Passenger Vehicles,2067,Not Applicable,0
Vehicle Level,Passenger Vehicles,2067,Diesel,1639
Vehicle Level,Passenger Vehicles,2067,Electric,43
Vehicle Level,Passenger Vehicles,2067,Petrol,11288
Vehicle Level,Passenger Vehicles,2067,LPG/Dual fuel,18
Vehicle Level,Passenger Vehicles,2067,Other and unknown,431
Vehicle Level,Passenger Vehicles,2067,Total,13422
Vehicle Level,Passenger Vehicles,2068,Not Applicable,0
Vehicle Level,Passenger Vehicles,2068,Diesel,1252
Vehicle Level,Passenger Vehicles,2068,Electric,44
Vehicle Level,Passenger Vehicles,2068,Petrol,8134
Vehicle Level,Passenger Vehicles,2068,LPG/Dual fuel,16
Vehicle Level,Passenger Vehicles,2068,Other and unknown,176
Vehicle Level,Passenger Vehicles,2068,Total,9626
Vehicle Level,Passenger Vehicles,2069,Not Applicable,0
Vehicle Level,Passenger Vehicles,2069,Diesel,1202
Vehicle Level,Passenger Vehicles,2069,Electric,43
Vehicle Level,Passenger Vehicles,2069,Petrol,7189
Vehicle Level,Passenger Vehicles,2069,LPG/Dual fuel,15
Vehicle Level,Passenger Vehicles,2069,Other and unknown,251
Vehicle Level,Passenger Vehicles,2069,Total,8705
Vehicle Level,Passenger Vehicles,2070,Not Applicable,0
Vehicle Level,Passenger Vehicles,2070,Diesel,1151
Vehicle Level,Passenger Vehicles,2070,Electric,32
Vehicle Level,Passenger Vehicles,2070,Petrol,6841
Vehicle Level,Passenger Vehicles,2070,LPG/Dual fuel,6
Vehicle Level,Passenger Vehicles,2070,Other and unknown,216
Vehicle Level,Passenger Vehicles,2070,Total,8243
Vehicle Level,Passenger Vehicles,2071,Not Applicable,0
Vehicle Level,Passenger Vehicles,2071,Diesel,1140
Vehicle Level,Passenger Vehicles,2071,Electric,52
Vehicle Level,Passenger Vehicles,2071,Petrol,6802
Vehicle Level,Passenger Vehicles,2071,LPG/Dual fuel,15
Vehicle Level,Passenger Vehicles,2071,Other and unknown,222
Vehicle Level,Passenger Vehicles,2071,Total,8225
Vehicle Level,Passenger Vehicles,2072,Not Applicable,0
Vehicle Level,Passenger Vehicles,2072,Diesel,637
Vehicle Level,Passenger Vehicles,2072,Electric,9
Vehicle Level,Passenger Vehicles,2072,Petrol,4162
Vehicle Level,Passenger Vehicles,2072,LPG/Dual fuel,8
Vehicle Level,Passenger Vehicles,2072,Other and unknown,137
Vehicle Level,Passenger Vehicles,2072,Total,4952
Vehicle Level,Passenger Vehicles,2073,Not Applicable,0
Vehicle Level,Passenger Vehicles,2073,Diesel,1825
Vehicle Level,Passenger Vehicles,2073,Electric,61
Vehicle Level,Passenger Vehicles,2073,Petrol,9608
Vehicle Level,Passenger Vehicles,2073,LPG/Dual fuel,59
Vehicle Level,Passenger Vehicles,2073,Other and unknown,322
Vehicle Level,Passenger Vehicles,2073,Total,11881
Vehicle Level,Passenger Vehicles,2074,Not Applicable,0
Vehicle Level,Passenger Vehicles,2074,Diesel,1903
Vehicle Level,Passenger Vehicles,2074,Electric,51
Vehicle Level,Passenger Vehicles,2074,Petrol,11951
Vehicle Level,Passenger Vehicles,2074,LPG/Dual fuel,27
Vehicle Level,Passenger Vehicles,2074,Other and unknown,288
Vehicle Level,Passenger Vehicles,2074,Total,14216
Vehicle Level,Passenger Vehicles,2075,Not Applicable,0
Vehicle Level,Passenger Vehicles,2075,Diesel,1717
Vehicle Level,Passenger Vehicles,2075,Electric,51
Vehicle Level,Passenger Vehicles,2075,Petrol,11328
Vehicle Level,Passenger Vehicles,2075,LPG/Dual fuel,16
Vehicle Level,Passenger Vehicles,2075,Other and unknown,279
Vehicle Level,Passenger Vehicles,2075,Total,13390
Vehicle Level,Passenger Vehicles,2076,Not Applicable,0
Vehicle Level,Passenger Vehicles,2076,Diesel,1898
Vehicle Level,Passenger Vehicles,2076,Electric,40
Vehicle Level,Passenger Vehicles,2076,Petrol,12258
Vehicle Level,Passenger Vehicles,2076,LPG/Dual fuel,28
Vehicle Level,Passenger Vehicles,2076,Other and unknown,309
Vehicle Level,Passenger Vehicles,2076,Total,14534
Vehicle Level,Passenger Vehicles,2077,Not Applicable,0
Vehicle Level,Passenger Vehicles,2077,Diesel,1912
Vehicle Level,Passenger Vehicles,2077,Electric,21
Vehicle Level,Passenger Vehicles,2077,Petrol,18638
Vehicle Level,Passenger Vehicles,2077,LPG/Dual fuel,58
Vehicle Level,Passenger Vehicles,2077,Other and unknown,378
Vehicle Level,Passenger Vehicles,2077,Total,21010
Vehicle Level,Passenger Vehicles,2079,Not Applicable,0
Vehicle Level,Passenger Vehicles,2079,Diesel,483
Vehicle Level,Passenger Vehicles,2079,Electric,3
Vehicle Level,Passenger Vehicles,2079,Petrol,3945
Vehicle Level,Passenger Vehicles,2079,LPG/Dual fuel,14
Vehicle Level,Passenger Vehicles,2079,Other and unknown,58
Vehicle Level,Passenger Vehicles,2079,Total,4505
Vehicle Level,Passenger Vehicles,2080,Not Applicable,0
Vehicle Level,Passenger Vehicles,2080,Diesel,215
Vehicle Level,Passenger Vehicles,2080,Electric,3
Vehicle Level,Passenger Vehicles,2080,Petrol,958
Vehicle Level,Passenger Vehicles,2080,LPG/Dual fuel,4
Vehicle Level,Passenger Vehicles,2080,Other and unknown,17
Vehicle Level,Passenger Vehicles,2080,Total,1204
Vehicle Level,Passenger Vehicles,2081,Not Applicable,0
Vehicle Level,Passenger Vehicles,2081,Diesel,452
Vehicle Level,Passenger Vehicles,2081,Electric,5
Vehicle Level,Passenger Vehicles,2081,Petrol,2650
Vehicle Level,Passenger Vehicles,2081,LPG/Dual fuel,8
Vehicle Level,Passenger Vehicles,2081,Other and unknown,44
Vehicle Level,Passenger Vehicles,2081,Total,3156
Vehicle Level,Passenger Vehicles,2082,Not Applicable,0
Vehicle Level,Passenger Vehicles,2082,Diesel,420
Vehicle Level,Passenger Vehicles,2082,Electric,3
Vehicle Level,Passenger Vehicles,2082,Petrol,2697
Vehicle Level,Passenger Vehicles,2082,LPG/Dual fuel,15
Vehicle Level,Passenger Vehicles,2082,Other and unknown,34
Vehicle Level,Passenger Vehicles,2082,Total,3169
Vehicle Level,Passenger Vehicles,2083,Not Applicable,0
Vehicle Level,Passenger Vehicles,2083,Diesel,151
Vehicle Level,Passenger Vehicles,2083,Electric,3
Vehicle Level,Passenger Vehicles,2083,Petrol,820
Vehicle Level,Passenger Vehicles,2083,LPG/Dual fuel,6
Vehicle Level,Passenger Vehicles,2083,Other and unknown,14
Vehicle Level,Passenger Vehicles,2083,Total,986
Vehicle Level,Passenger Vehicles,2084,Not Applicable,0
Vehicle Level,Passenger Vehicles,2084,Diesel,504
Vehicle Level,Passenger Vehicles,2084,Electric,20
Vehicle Level,Passenger Vehicles,2084,Petrol,1980
Vehicle Level,Passenger Vehicles,2084,LPG/Dual fuel,10
Vehicle Level,Passenger Vehicles,2084,Other and unknown,50
Vehicle Level,Passenger Vehicles,2084,Total,2565
Vehicle Level,Passenger Vehicles,2085,Not Applicable,0
Vehicle Level,Passenger Vehicles,2085,Diesel,920
Vehicle Level,Passenger Vehicles,2085,Electric,20
Vehicle Level,Passenger Vehicles,2085,Petrol,6480
Vehicle Level,Passenger Vehicles,2085,LPG/Dual fuel,24
Vehicle Level,Passenger Vehicles,2085,Other and unknown,115
Vehicle Level,Passenger Vehicles,2085,Total,7559
Vehicle Level,Passenger Vehicles,2086,Not Applicable,0
Vehicle Level,Passenger Vehicles,2086,Diesel,1019
Vehicle Level,Passenger Vehicles,2086,Electric,22
Vehicle Level,Passenger Vehicles,2086,Petrol,7201
Vehicle Level,Passenger Vehicles,2086,LPG/Dual fuel,35
Vehicle Level,Passenger Vehicles,2086,Other and unknown,133
Vehicle Level,Passenger Vehicles,2086,Total,8412
Vehicle Level,Passenger Vehicles,2087,Not Applicable,0
Vehicle Level,Passenger Vehicles,2087,Diesel,948
Vehicle Level,Passenger Vehicles,2087,Electric,8
Vehicle Level,Passenger Vehicles,2087,Petrol,6474
Vehicle Level,Passenger Vehicles,2087,LPG/Dual fuel,25
Vehicle Level,Passenger Vehicles,2087,Other and unknown,100
Vehicle Level,Passenger Vehicles,2087,Total,7563
Vehicle Level,Passenger Vehicles,2088,Not Applicable,0
Vehicle Level,Passenger Vehicles,2088,Diesel,2538
Vehicle Level,Passenger Vehicles,2088,Electric,101
Vehicle Level,Passenger Vehicles,2088,Petrol,14420
Vehicle Level,Passenger Vehicles,2088,LPG/Dual fuel,19
Vehicle Level,Passenger Vehicles,2088,Other and unknown,364
Vehicle Level,Passenger Vehicles,2088,Total,17445
Vehicle Level,Passenger Vehicles,2089,Not Applicable,0
Vehicle Level,Passenger Vehicles,2089,Diesel,660
Vehicle Level,Passenger Vehicles,2089,Electric,17
Vehicle Level,Passenger Vehicles,2089,Petrol,5355
Vehicle Level,Passenger Vehicles,2089,LPG/Dual fuel,9
Vehicle Level,Passenger Vehicles,2089,Other and unknown,105
Vehicle Level,Passenger Vehicles,2089,Total,6147
Vehicle Level,Passenger Vehicles,2090,Not Applicable,0
Vehicle Level,Passenger Vehicles,2090,Diesel,760
Vehicle Level,Passenger Vehicles,2090,Electric,33
Vehicle Level,Passenger Vehicles,2090,Petrol,6255
Vehicle Level,Passenger Vehicles,2090,LPG/Dual fuel,8
Vehicle Level,Passenger Vehicles,2090,Other and unknown,139
Vehicle Level,Passenger Vehicles,2090,Total,7200
Vehicle Level,Passenger Vehicles,2092,Not Applicable,0
Vehicle Level,Passenger Vehicles,2092,Diesel,678
Vehicle Level,Passenger Vehicles,2092,Electric,18
Vehicle Level,Passenger Vehicles,2092,Petrol,3469
Vehicle Level,Passenger Vehicles,2092,LPG/Dual fuel,8
Vehicle Level,Passenger Vehicles,2092,Other and unknown,61
Vehicle Level,Passenger Vehicles,2092,Total,4237
Vehicle Level,Passenger Vehicles,2093,Not Applicable,0
Vehicle Level,Passenger Vehicles,2093,Diesel,1769
Vehicle Level,Passenger Vehicles,2093,Electric,44
Vehicle Level,Passenger Vehicles,2093,Petrol,10795
Vehicle Level,Passenger Vehicles,2093,LPG/Dual fuel,25
Vehicle Level,Passenger Vehicles,2093,Other and unknown,256
Vehicle Level,Passenger Vehicles,2093,Total,12887
Vehicle Level,Passenger Vehicles,2094,Not Applicable,0
Vehicle Level,Passenger Vehicles,2094,Diesel,434
Vehicle Level,Passenger Vehicles,2094,Electric,18
Vehicle Level,Passenger Vehicles,2094,Petrol,2731
Vehicle Level,Passenger Vehicles,2094,LPG/Dual fuel,4
Vehicle Level,Passenger Vehicles,2094,Other and unknown,47
Vehicle Level,Passenger Vehicles,2094,Total,3241
Vehicle Level,Passenger Vehicles,2095,Not Applicable,0
Vehicle Level,Passenger Vehicles,2095,Diesel,1184
Vehicle Level,Passenger Vehicles,2095,Electric,44
Vehicle Level,Passenger Vehicles,2095,Petrol,6994
Vehicle Level,Passenger Vehicles,2095,LPG/Dual fuel,15
Vehicle Level,Passenger Vehicles,2095,Other and unknown,174
Vehicle Level,Passenger Vehicles,2095,Total,8410
Vehicle Level,Passenger Vehicles,2096,Not Applicable,0
Vehicle Level,Passenger Vehicles,2096,Diesel,1103
Vehicle Level,Passenger Vehicles,2096,Electric,25
Vehicle Level,Passenger Vehicles,2096,Petrol,6833
Vehicle Level,Passenger Vehicles,2096,LPG/Dual fuel,10
Vehicle Level,Passenger Vehicles,2096,Other and unknown,104
Vehicle Level,Passenger Vehicles,2096,Total,8079
Vehicle Level,Passenger Vehicles,2097,Not Applicable,0
Vehicle Level,Passenger Vehicles,2097,Diesel,1182
Vehicle Level,Passenger Vehicles,2097,Electric,13
Vehicle Level,Passenger Vehicles,2097,Petrol,7724
Vehicle Level,Passenger Vehicles,2097,LPG/Dual fuel,31
Vehicle Level,Passenger Vehicles,2097,Other and unknown,92
Vehicle Level,Passenger Vehicles,2097,Total,9049
Vehicle Level,Passenger Vehicles,2099,Not Applicable,0
Vehicle Level,Passenger Vehicles,2099,Diesel,2422
Vehicle Level,Passenger Vehicles,2099,Electric,29
Vehicle Level,Passenger Vehicles,2099,Petrol,19910
Vehicle Level,Passenger Vehicles,2099,LPG/Dual fuel,47
Vehicle Level,Passenger Vehicles,2099,Other and unknown,399
Vehicle Level,Passenger Vehicles,2099,Total,22821
Vehicle Level,Passenger Vehicles,2100,Not Applicable,0
Vehicle Level,Passenger Vehicles,2100,Diesel,1803
Vehicle Level,Passenger Vehicles,2100,Electric,28
Vehicle Level,Passenger Vehicles,2100,Petrol,12284
Vehicle Level,Passenger Vehicles,2100,LPG/Dual fuel,46
Vehicle Level,Passenger Vehicles,2100,Other and unknown,220
Vehicle Level,Passenger Vehicles,2100,Total,14373
Vehicle Level,Passenger Vehicles,2101,Not Applicable,0
Vehicle Level,Passenger Vehicles,2101,Diesel,1531
Vehicle Level,Passenger Vehicles,2101,Electric,28
Vehicle Level,Passenger Vehicles,2101,Petrol,9536
